;Variety;Sugar content (g/l);x.397.32;x.400.2;x.403.09;x.405.97;x.408.85;x.411.74;x.414.63;x.417.52;x.420.4;x.423.29;x.426.19;x.429.08;x.431.97;x.434.87;x.437.76;x.440.66;x.443.56;x.446.45;x.449.35;x.452.25;x.455.16;x.458.06;x.460.96;x.463.87;x.466.77;x.469.68;x.472.59;x.475.5;x.478.41;x.481.32;x.484.23;x.487.14;x.490.06;x.492.97;x.495.89;x.498.8;x.501.72;x.504.64;x.507.56;x.510.48;x.513.4;x.516.33;x.519.25;x.522.18;x.525.1;x.528.03;x.530.96;x.533.89;x.536.82;x.539.75;x.542.68;x.545.62;x.548.55;x.551.49;x.554.43;x.557.36;x.560.3;x.563.24;x.566.18;x.569.12;x.572.07;x.575.01;x.577.96;x.580.9;x.583.85;x.586.8;x.589.75;x.592.7;x.595.65;x.598.6;x.601.55;x.604.51;x.607.46;x.610.42;x.613.38;x.616.34;x.619.3;x.622.26;x.625.22;x.628.18;x.631.15;x.634.11;x.637.08;x.640.04;x.643.01;x.645.98;x.648.95;x.651.92;x.654.89;x.657.87;x.660.84;x.663.81;x.666.79;x.669.77;x.672.75;x.675.73;x.678.71;x.681.69;x.684.67;x.687.65;x.690.64;x.693.62;x.696.61;x.699.6;x.702.58;x.705.57;x.708.57;x.711.56;x.714.55;x.717.54;x.720.54;x.723.53;x.726.53;x.729.53;x.732.53;x.735.53;x.738.53;x.741.53;x.744.53;x.747.54;x.750.54;x.753.55;x.756.56;x.759.56;x.762.57;x.765.58;x.768.6;x.771.61;x.774.62;x.777.64;x.780.65;x.783.67;x.786.68;x.789.7;x.792.72;x.795.74;x.798.77;x.801.79;x.804.81;x.807.84;x.810.86;x.813.89;x.816.92;x.819.95;x.822.98;x.826.01;x.829.04;x.832.07;x.835.11;x.838.14;x.841.18;x.844.22;x.847.25;x.850.29;x.853.33;x.856.37;x.859.42;x.862.46;x.865.5;x.868.55;x.871.6;x.874.64;x.877.69;x.880.74;x.883.79;x.886.84;x.889.9;x.892.95;x.896.01;x.899.06;x.902.12;x.905.18;x.908.24;x.911.3;x.914.36;x.917.42;x.920.48;x.923.55;x.926.61;x.929.68;x.932.74;x.935.81;x.938.88;x.941.95;x.945.02;x.948.1;x.951.17;x.954.24;x.957.32;x.960.4;x.963.47;x.966.55;x.969.63;x.972.71;x.975.79;x.978.88;x.981.96;x.985.05;x.988.13;x.991.22;x.994.31;x.997.4;x.1000.4;x.1003.5
246;FER;205.326;0.12880259;0.11072070;0.09772005;0.08991171;0.08269197;0.07706540;0.07221910;0.06879563;0.06486174;0.06191849;0.05907520;0.05698625;0.05504011;0.05402538;0.05261157;0.05149096;0.05096603;0.05048190;0.04997820;0.04917854;0.04870040;0.04797433;0.04724163;0.04653148;0.04556212;0.04480446;0.04396473;0.04326263;0.04291028;0.04227600;0.04175864;0.04119528;0.04078895;0.04024749;0.03991070;0.03954786;0.03932096;0.03920460;0.03922523;0.03920294;0.03925058;0.03918209;0.03907027;0.03898503;0.03879715;0.03859465;0.03845591;0.03818694;0.03808664;0.03797789;0.03800146;0.03791644;0.03745984;0.03708724;0.03685036;0.03659690;0.03651314;0.03634183;0.03611535;0.03589647;0.03586030;0.03581900;0.03587712;0.03579681;0.03589805;0.03603957;0.03605100;0.03631969;0.03655075;0.03676319;0.03716527;0.03745801;0.03768981;0.03816117;0.03823530;0.03818086;0.03835889;0.03849326;0.03870307;0.03877942;0.03901226;0.03905488;0.03939387;0.03956513;0.03987121;0.04009226;0.04060927;0.04106581;0.04163677;0.04196696;0.04210455;0.04221380;0.04258016;0.04322684;0.04423360;0.04550068;0.04730538;0.04984346;0.05413761;0.06039245;0.06926753;0.07926645;0.08988061;0.09980276;0.11014753;0.12023580;0.13020289;0.13978992;0.14998736;0.15955359;0.16982335;0.17973003;0.18953492;0.19933284;0.20952980;0.21899849;0.22851396;0.23791150;0.24726522;0.25605892;0.26526673;0.27445032;0.28368878;0.29109161;0.29723954;0.30487796;0.31242054;0.31912468;0.32667251;0.33306127;0.33958252;0.34627074;0.35249763;0.35877098;0.36512694;0.37082544;0.37770819;0.38294161;0.38921987;0.39482675;0.39935362;0.40374212;0.40890116;0.41259867;0.41606960;0.41891383;0.42081355;0.42362629;0.42538297;0.42795038;0.43116254;0.43517063;0.43938889;0.44546455;0.44873147;0.45043054;0.45106654;0.45120129;0.45224982;0.45313141;0.45356294;0.45485909;0.45563672;0.45629505;0.45691132;0.45697396;0.45636937;0.45838949;0.45696271;0.45739010;0.45797783;0.45768739;0.45880167;0.45964778;0.45767408;0.45852951;0.45790738;0.45698629;0.45490517;0.45104513;0.44370751;0.43797791;0.42886519;0.42066564;0.40866765;0.39425084;0.38164234;0.36353875;0.35001852;0.34103702;0.33480466;0.32874218;0.32902579;0.32688984;0.32639043;0.32872006;0.32812944;0.33500224;0.33998382;0.34477007;0.35445438;0.36090749;0.36762263;0.33688143
247;FER;205.326;0.12899332;0.11099400;0.09787368;0.08880827;0.08159308;0.07589759;0.07070005;0.06689460;0.06259794;0.05920348;0.05718168;0.05491987;0.05256163;0.05189600;0.05062173;0.04929851;0.04857681;0.04796925;0.04752803;0.04677301;0.04597484;0.04535772;0.04460063;0.04356490;0.04286013;0.04220763;0.04145628;0.04077670;0.04010906;0.03957395;0.03908778;0.03854706;0.03818542;0.03771558;0.03739863;0.03692612;0.03671394;0.03666106;0.03664208;0.03658480;0.03655058;0.03646130;0.03646620;0.03641248;0.03618099;0.03595798;0.03574928;0.03558498;0.03544019;0.03529485;0.03547530;0.03537228;0.03484362;0.03454184;0.03427555;0.03406373;0.03384586;0.03367688;0.03360497;0.03347451;0.03335949;0.03319694;0.03323132;0.03326622;0.03338564;0.03347925;0.03349422;0.03368297;0.03395530;0.03412326;0.03446195;0.03474805;0.03497652;0.03553922;0.03564429;0.03549052;0.03556987;0.03569203;0.03590145;0.03596531;0.03623459;0.03626598;0.03656170;0.03679967;0.03714214;0.03732942;0.03777795;0.03825254;0.03883924;0.03912083;0.03927655;0.03936125;0.03980978;0.04046579;0.04134653;0.04250284;0.04427602;0.04676301;0.05090142;0.05719215;0.06596172;0.07622015;0.08733076;0.09776792;0.10864288;0.11909139;0.12954346;0.13947110;0.15027722;0.16069928;0.17157430;0.18190692;0.19235228;0.20265318;0.21352738;0.22342831;0.23340489;0.24333218;0.25313503;0.26261173;0.27226105;0.28218660;0.29144803;0.29936840;0.30573364;0.31405561;0.32169157;0.32842816;0.33699388;0.34347379;0.35029247;0.35747233;0.36352862;0.37067280;0.37726267;0.38304433;0.39030218;0.39588525;0.40215954;0.40810279;0.41319350;0.41784267;0.42339612;0.42684921;0.43080186;0.43380550;0.43619892;0.43823175;0.44041715;0.44202435;0.44627267;0.44972245;0.45549517;0.46126942;0.46387904;0.46550156;0.46737734;0.46718781;0.46821115;0.46915537;0.47081674;0.47236444;0.47245980;0.47348205;0.47460996;0.47379622;0.47311431;0.47401590;0.47460324;0.47400221;0.47656945;0.47502571;0.47634632;0.47797081;0.47602125;0.47688305;0.47718758;0.47464824;0.47273510;0.46704771;0.46220047;0.45425570;0.44462997;0.43664585;0.42459061;0.41257747;0.39738353;0.37808397;0.36395282;0.35341278;0.34719786;0.34390381;0.34017901;0.33925458;0.33768156;0.34175597;0.34302644;0.34516857;0.35093974;0.35544884;0.36712111;0.37168657;0.38749702;0.34829400
248;FER;220.473;0.12952808;0.11391688;0.10124266;0.09383337;0.08755358;0.08216346;0.07793989;0.07394153;0.06998982;0.06673774;0.06417101;0.06221219;0.06028389;0.05951768;0.05841587;0.05708703;0.05644730;0.05626222;0.05583992;0.05517122;0.05457756;0.05382416;0.05273781;0.05205513;0.05132172;0.05035754;0.04968704;0.04878976;0.04837162;0.04751896;0.04687738;0.04654108;0.04598771;0.04543267;0.04507067;0.04463604;0.04450171;0.04426771;0.04453118;0.04439885;0.04455848;0.04451160;0.04441722;0.04423909;0.04416089;0.04395170;0.04377066;0.04339767;0.04325989;0.04310838;0.04318995;0.04308551;0.04259835;0.04207651;0.04176938;0.04150829;0.04137743;0.04107101;0.04079611;0.04060113;0.04049056;0.04028459;0.04018500;0.04021471;0.04031973;0.04028662;0.04043582;0.04050026;0.04080262;0.04091170;0.04134046;0.04153215;0.04186161;0.04221321;0.04234413;0.04211748;0.04222541;0.04217252;0.04230784;0.04225160;0.04227486;0.04227313;0.04246719;0.04251473;0.04268508;0.04274093;0.04315876;0.04348850;0.04379851;0.04396292;0.04393422;0.04384684;0.04427961;0.04479975;0.04568928;0.04689409;0.04829678;0.05042729;0.05402155;0.05937709;0.06692887;0.07581504;0.08516324;0.09466445;0.10445716;0.11411444;0.12370651;0.13313886;0.14313627;0.15291520;0.16315039;0.17297805;0.18321913;0.19310673;0.20322091;0.21316796;0.22292459;0.23282933;0.24209001;0.25188523;0.26101770;0.27074646;0.28026881;0.28873155;0.29480450;0.30305810;0.31038319;0.31741296;0.32590602;0.33228651;0.33924869;0.34648835;0.35289575;0.35947755;0.36673578;0.37240220;0.38032704;0.38535617;0.39213612;0.39826485;0.40315789;0.40738611;0.41284616;0.41723568;0.42165896;0.42507756;0.42689856;0.42957457;0.43245892;0.43478094;0.43845846;0.44287086;0.44694650;0.45321504;0.45678348;0.45910258;0.45985782;0.46044100;0.46131071;0.46270966;0.46329839;0.46493148;0.46579871;0.46560759;0.46807931;0.46718920;0.46745209;0.46731972;0.46743964;0.46816394;0.46918377;0.46892917;0.46990470;0.46947357;0.46973900;0.47077600;0.47039343;0.46791630;0.46603977;0.46176083;0.45493596;0.45040789;0.44015638;0.43241462;0.42124065;0.40949291;0.39418949;0.37531164;0.36183239;0.35093091;0.34399018;0.33915094;0.33928098;0.33803228;0.33659982;0.33927582;0.33880314;0.34092438;0.34510848;0.35085285;0.36133589;0.36552329;0.37677677;0.33552019
249;FER;220.473;0.12827685;0.11099303;0.09984037;0.09208767;0.08548867;0.07858663;0.07425536;0.07038819;0.06652427;0.06325324;0.06074294;0.05836606;0.05703826;0.05619505;0.05451635;0.05331938;0.05280815;0.05235038;0.05191413;0.05121532;0.05009686;0.04977907;0.04890764;0.04780214;0.04696620;0.04634174;0.04554644;0.04479193;0.04411179;0.04346240;0.04308678;0.04236244;0.04182989;0.04137872;0.04102749;0.04068324;0.04052503;0.04025722;0.04034902;0.04034469;0.04042422;0.04030296;0.04018843;0.04004731;0.04000069;0.03981504;0.03951851;0.03930738;0.03918479;0.03908201;0.03930757;0.03907471;0.03859724;0.03807740;0.03786547;0.03750256;0.03734030;0.03712055;0.03695385;0.03667868;0.03658369;0.03644719;0.03640013;0.03634275;0.03640714;0.03639524;0.03655753;0.03678582;0.03695629;0.03714047;0.03756229;0.03771957;0.03806905;0.03843864;0.03855205;0.03825383;0.03838592;0.03849053;0.03859407;0.03861022;0.03872166;0.03874095;0.03895919;0.03903885;0.03923482;0.03938920;0.03977443;0.04013656;0.04059666;0.04073737;0.04085949;0.04089427;0.04116612;0.04171430;0.04264269;0.04385389;0.04539397;0.04757163;0.05135103;0.05702632;0.06489372;0.07412095;0.08379291;0.09359400;0.10336927;0.11333993;0.12307656;0.13265408;0.14260320;0.15240630;0.16249574;0.17255595;0.18276819;0.19262933;0.20291087;0.21278866;0.22251244;0.23225176;0.24173821;0.25125591;0.26033059;0.26995912;0.27910906;0.28729885;0.29347239;0.30175764;0.30880977;0.31638572;0.32396049;0.33066064;0.33781138;0.34423403;0.35065764;0.35741602;0.36429904;0.37040663;0.37758253;0.38308881;0.38970466;0.39497400;0.40036115;0.40494154;0.41026490;0.41437586;0.41822470;0.42219101;0.42380394;0.42694410;0.42899880;0.43137985;0.43562997;0.43989641;0.44482067;0.45105055;0.45470905;0.45594531;0.45675342;0.45800597;0.45891824;0.45915115;0.46158405;0.46221133;0.46330490;0.46288918;0.46454514;0.46503567;0.46594893;0.46537833;0.46540651;0.46610878;0.46681491;0.46643579;0.46768249;0.46919267;0.46904836;0.47031097;0.46773382;0.46754895;0.46592882;0.46256343;0.45514584;0.44782824;0.44050396;0.43340006;0.42167832;0.41040606;0.39496914;0.37678508;0.36207599;0.35482756;0.34826354;0.34342651;0.34041389;0.33862879;0.33699161;0.33947903;0.33980158;0.34616623;0.35117736;0.35591269;0.36674557;0.37150621;0.38277323;0.33852507
250;FER;237.303;0.13893225;0.12299589;0.11274174;0.10342696;0.09876493;0.09303771;0.08809940;0.08394814;0.08057822;0.07735657;0.07418795;0.07197218;0.07007101;0.06959802;0.06826476;0.06730715;0.06710893;0.06671006;0.06612070;0.06556664;0.06494346;0.06423601;0.06332827;0.06246792;0.06145207;0.06061899;0.05965115;0.05874565;0.05812110;0.05741990;0.05669704;0.05590635;0.05524879;0.05472313;0.05438934;0.05385126;0.05387947;0.05372366;0.05375472;0.05382029;0.05401998;0.05397601;0.05388150;0.05373764;0.05363357;0.05340042;0.05307606;0.05281783;0.05258867;0.05236228;0.05236050;0.05204527;0.05154526;0.05102773;0.05068069;0.05020087;0.05008702;0.04974184;0.04943539;0.04912554;0.04887040;0.04868355;0.04851452;0.04844452;0.04847316;0.04848036;0.04861682;0.04879913;0.04901583;0.04922830;0.04965732;0.04995630;0.05030530;0.05062297;0.05063427;0.05041170;0.05045239;0.05049168;0.05051554;0.05042571;0.05053881;0.05046472;0.05056416;0.05056469;0.05075434;0.05080632;0.05116352;0.05148779;0.05199496;0.05196327;0.05180041;0.05168722;0.05203789;0.05251381;0.05340379;0.05457030;0.05609333;0.05843004;0.06220121;0.06764140;0.07512086;0.08410856;0.09357229;0.10280808;0.11250597;0.12197687;0.13153489;0.14092885;0.15071567;0.16024012;0.17029647;0.18008618;0.19018163;0.19976272;0.21008670;0.21984395;0.22946311;0.23891311;0.24831841;0.25762162;0.26682631;0.27649064;0.28578901;0.29401344;0.29976324;0.30781890;0.31526704;0.32215444;0.33007951;0.33651446;0.34372608;0.35054745;0.35666602;0.36328829;0.37029116;0.37639663;0.38316527;0.38867250;0.39515656;0.40130922;0.40675189;0.41068223;0.41614369;0.42009079;0.42417198;0.42769408;0.43006797;0.43251530;0.43475142;0.43796883;0.44232327;0.44583513;0.45081780;0.45759926;0.46144197;0.46407836;0.46463562;0.46439850;0.46601353;0.46699917;0.46770526;0.46928916;0.47015402;0.47132572;0.47213958;0.47257199;0.47161094;0.47270769;0.47149511;0.47238883;0.47312429;0.47286032;0.47434972;0.47583438;0.47581599;0.47727277;0.47679750;0.47268454;0.47337068;0.46993910;0.46303578;0.45653720;0.44951373;0.43964353;0.43145179;0.41796848;0.40470042;0.38721805;0.37345502;0.36249571;0.35659471;0.35283101;0.34839755;0.34967594;0.34831674;0.34630052;0.35099369;0.35261687;0.35809629;0.36407863;0.37197591;0.37754072;0.38940094;0.34650818
251;FER;237.303;0.13973326;0.12372826;0.11242125;0.10483386;0.09812143;0.09238829;0.08764656;0.08306134;0.07874703;0.07569556;0.07326295;0.07035352;0.06863161;0.06789038;0.06679458;0.06542487;0.06483950;0.06469175;0.06432572;0.06357117;0.06263003;0.06197003;0.06111470;0.06022923;0.05913545;0.05815980;0.05748389;0.05653757;0.05578874;0.05497125;0.05432317;0.05360304;0.05302450;0.05252004;0.05213847;0.05160662;0.05155035;0.05132311;0.05146721;0.05152677;0.05173045;0.05161165;0.05152642;0.05126341;0.05129419;0.05101364;0.05079892;0.05048996;0.05017235;0.05003828;0.05017426;0.04992171;0.04934719;0.04875046;0.04845415;0.04799770;0.04783730;0.04746446;0.04726389;0.04691044;0.04665966;0.04650653;0.04643442;0.04636022;0.04637014;0.04654855;0.04653065;0.04677134;0.04698885;0.04724175;0.04762770;0.04793201;0.04827374;0.04874536;0.04880132;0.04854328;0.04862685;0.04862604;0.04859293;0.04848980;0.04870799;0.04872767;0.04880795;0.04887432;0.04905793;0.04911289;0.04955862;0.04999064;0.05055465;0.05061892;0.05068045;0.05055593;0.05093466;0.05131030;0.05221576;0.05344648;0.05508429;0.05747373;0.06150407;0.06748930;0.07537072;0.08474910;0.09453136;0.10393327;0.11370672;0.12343912;0.13315736;0.14252651;0.15263849;0.16235946;0.17246071;0.18243478;0.19247083;0.20209610;0.21249559;0.22200505;0.23182400;0.24147186;0.25099294;0.26020001;0.26950864;0.27899686;0.28849745;0.29605874;0.30290366;0.31100978;0.31816398;0.32472310;0.33307400;0.33925875;0.34618323;0.35257889;0.35914960;0.36606389;0.37315940;0.37847293;0.38578865;0.39125833;0.39735298;0.40333425;0.40878357;0.41282462;0.41834813;0.42278949;0.42675348;0.43003860;0.43237546;0.43561124;0.43700110;0.44002413;0.44411567;0.44791547;0.45284718;0.45928541;0.46340356;0.46616041;0.46737163;0.46701377;0.46726007;0.46915290;0.47061597;0.47123653;0.47231505;0.47302448;0.47388935;0.47277583;0.47342689;0.47436508;0.47448889;0.47364800;0.47574879;0.47588191;0.47556227;0.47689425;0.47705703;0.47834835;0.47811366;0.47786477;0.47666493;0.47015161;0.46569957;0.45902009;0.45034100;0.44259266;0.43161704;0.41958092;0.40355392;0.38924074;0.37475205;0.36477287;0.35806865;0.35284955;0.35408807;0.35060804;0.34854991;0.34860366;0.35249249;0.35282433;0.35692567;0.36322985;0.37134728;0.38199643;0.38724540;0.35202336
252;FER;254.133;0.13753521;0.12256439;0.11243319;0.10559961;0.10028453;0.09440933;0.09005220;0.08524797;0.08166082;0.07826363;0.07580346;0.07367685;0.07189506;0.07114590;0.06999590;0.06923192;0.06881564;0.06859309;0.06804113;0.06749839;0.06680434;0.06620116;0.06521915;0.06434092;0.06314270;0.06239481;0.06150102;0.06068155;0.05990836;0.05918228;0.05852540;0.05768226;0.05714010;0.05651234;0.05622033;0.05587555;0.05577045;0.05557659;0.05572343;0.05593354;0.05615153;0.05610402;0.05594915;0.05601541;0.05588045;0.05564234;0.05544722;0.05517442;0.05489102;0.05471573;0.05483608;0.05453501;0.05405775;0.05346530;0.05303949;0.05272897;0.05263933;0.05218157;0.05201859;0.05170983;0.05135723;0.05121645;0.05114766;0.05098218;0.05116752;0.05119890;0.05122428;0.05144555;0.05175425;0.05203173;0.05245802;0.05273987;0.05305357;0.05351894;0.05349274;0.05339576;0.05340277;0.05340214;0.05338138;0.05328844;0.05334534;0.05322335;0.05338800;0.05335134;0.05344335;0.05346460;0.05375384;0.05411090;0.05445243;0.05439828;0.05438453;0.05425025;0.05474709;0.05526973;0.05622538;0.05750062;0.05908560;0.06141917;0.06533487;0.07109175;0.07870820;0.08780951;0.09736098;0.10660421;0.11640645;0.12595653;0.13549080;0.14499770;0.15503509;0.16438007;0.17460948;0.18453544;0.19456033;0.20441253;0.21475201;0.22441630;0.23423884;0.24415809;0.25339475;0.26290153;0.27206541;0.28185718;0.29136878;0.29950479;0.30563976;0.31360653;0.32083914;0.32850060;0.33643845;0.34347177;0.35013910;0.35737801;0.36367211;0.37038131;0.37701496;0.38338336;0.39058888;0.39627643;0.40204322;0.40834534;0.41398776;0.41862188;0.42393429;0.42818683;0.43188921;0.43611429;0.43821327;0.44132977;0.44459197;0.44664657;0.45147021;0.45513567;0.45971533;0.46645109;0.46941266;0.47172862;0.47264808;0.47231362;0.47427021;0.47614420;0.47687529;0.47872038;0.48031901;0.48056463;0.48191440;0.48119207;0.48130568;0.48375513;0.48277068;0.48261476;0.48407845;0.48393159;0.48396408;0.48615747;0.48428331;0.48626365;0.48658346;0.48485432;0.48378717;0.48073636;0.47487101;0.46821496;0.46046966;0.45312779;0.44256899;0.42966115;0.41470032;0.39954554;0.38297202;0.37223300;0.36536338;0.36154594;0.36164492;0.35939559;0.35463608;0.35705852;0.35624970;0.36392513;0.36761686;0.36967293;0.37770161;0.38173425;0.39592988;0.34966906
253;FER;254.133;0.14446407;0.12835333;0.11614342;0.10758988;0.10105252;0.09465589;0.08979403;0.08544121;0.08154127;0.07795675;0.07566038;0.07250903;0.07066595;0.07018527;0.06882375;0.06751113;0.06698000;0.06661622;0.06614196;0.06551377;0.06472983;0.06364064;0.06250470;0.06168819;0.06086609;0.05982456;0.05925351;0.05833101;0.05733547;0.05666581;0.05610424;0.05539071;0.05474895;0.05408808;0.05381396;0.05332432;0.05312629;0.05293034;0.05316911;0.05330282;0.05332774;0.05334443;0.05328286;0.05320318;0.05310234;0.05295681;0.05271253;0.05248806;0.05212974;0.05209938;0.05219467;0.05199792;0.05144476;0.05102726;0.05070585;0.05031872;0.05004646;0.04982004;0.04959285;0.04938305;0.04917580;0.04897884;0.04892555;0.04879101;0.04898085;0.04902827;0.04911596;0.04942333;0.04966267;0.04990436;0.05033840;0.05066254;0.05090797;0.05148040;0.05160392;0.05135547;0.05143712;0.05140903;0.05141642;0.05134154;0.05154077;0.05152398;0.05156976;0.05159827;0.05181728;0.05180914;0.05220641;0.05248874;0.05283052;0.05291501;0.05298139;0.05296736;0.05344720;0.05396178;0.05497620;0.05636400;0.05800012;0.06048798;0.06456951;0.07043172;0.07847444;0.08775552;0.09731454;0.10677969;0.11645417;0.12608683;0.13578200;0.14505046;0.15506488;0.16490413;0.17489610;0.18477119;0.19488100;0.20459538;0.21520067;0.22503502;0.23501751;0.24475052;0.25454415;0.26391840;0.27344911;0.28344070;0.29280377;0.30169714;0.30744211;0.31611725;0.32405658;0.33123713;0.33942540;0.34651114;0.35395944;0.36130708;0.36798692;0.37493051;0.38240735;0.38910730;0.39606831;0.40184332;0.40828684;0.41452639;0.42076502;0.42512205;0.43084820;0.43573398;0.43981066;0.44430654;0.44681600;0.45005939;0.45281837;0.45599414;0.46039541;0.46436846;0.46911755;0.47556408;0.47960524;0.48143800;0.48281897;0.48436131;0.48594387;0.48660574;0.48793907;0.49012639;0.49209498;0.49241739;0.49384201;0.49345020;0.49376234;0.49534062;0.49421382;0.49593367;0.49545599;0.49570160;0.49758760;0.49796041;0.49878154;0.49877176;0.49844081;0.49719924;0.49658909;0.49144584;0.48775866;0.48085608;0.47226972;0.46528845;0.45447549;0.44073604;0.42828998;0.41117916;0.39383506;0.38651857;0.38014905;0.37329037;0.37296980;0.37110895;0.36917123;0.37210111;0.37283318;0.37408786;0.37833926;0.38625722;0.39402987;0.39832022;0.40547465;0.37338935
254;FER;200.277;0.13640414;0.11636664;0.10442516;0.09404190;0.08775503;0.08170529;0.07597131;0.07176993;0.06781355;0.06421245;0.06148010;0.05864791;0.05732918;0.05616921;0.05518553;0.05362199;0.05288802;0.05202588;0.05169504;0.05094562;0.05038316;0.04948529;0.04854466;0.04779877;0.04661293;0.04591529;0.04522537;0.04446383;0.04391336;0.04318610;0.04269757;0.04215020;0.04170626;0.04119169;0.04094022;0.04052062;0.04022625;0.04010864;0.04015939;0.04002520;0.04007843;0.03990421;0.03983226;0.03971681;0.03944905;0.03934120;0.03909822;0.03891783;0.03865515;0.03857318;0.03870186;0.03860406;0.03808430;0.03774320;0.03748298;0.03720163;0.03705944;0.03683636;0.03666926;0.03648798;0.03643862;0.03627179;0.03625822;0.03634288;0.03640074;0.03643678;0.03657256;0.03676262;0.03697997;0.03730611;0.03760509;0.03780803;0.03818150;0.03863466;0.03873638;0.03863566;0.03875019;0.03893223;0.03913585;0.03919597;0.03936902;0.03950431;0.03981616;0.03992442;0.04014360;0.04043655;0.04085391;0.04132919;0.04195411;0.04217954;0.04227403;0.04225850;0.04272989;0.04317077;0.04410035;0.04547191;0.04715608;0.04980654;0.05401463;0.06036791;0.06912603;0.07913748;0.08976306;0.09991126;0.11028997;0.12028629;0.13021005;0.13983500;0.15014735;0.15982478;0.16985305;0.17984481;0.18981556;0.19928822;0.20963156;0.21873510;0.22831885;0.23751973;0.24643396;0.25496209;0.26397888;0.27328738;0.28228325;0.28977058;0.29550117;0.30290614;0.30985989;0.31593650;0.32363921;0.32979748;0.33619845;0.34248010;0.34822519;0.35482637;0.36104239;0.36680257;0.37314588;0.37841849;0.38409454;0.38909880;0.39376946;0.39739805;0.40242729;0.40618993;0.40916117;0.41189902;0.41315637;0.41587340;0.41692680;0.41972682;0.42299943;0.42611983;0.43052330;0.43609345;0.43860470;0.44097090;0.44171384;0.44141213;0.44199316;0.44302151;0.44352989;0.44489336;0.44503375;0.44585600;0.44684569;0.44597210;0.44698875;0.44666959;0.44541991;0.44622310;0.44695684;0.44687422;0.44701266;0.44797790;0.44678293;0.44808629;0.44769927;0.44319523;0.44133839;0.43812009;0.43094959;0.42576174;0.41736440;0.40663908;0.39786031;0.38477387;0.36974520;0.35312285;0.33958535;0.32981849;0.32471532;0.32200054;0.32001204;0.31820211;0.31915178;0.32193627;0.32287664;0.32577493;0.33128649;0.33755283;0.34885964;0.35593757;0.36766360;0.33412949
255;FER;200.277;0.13209527;0.11499997;0.10283482;0.09371247;0.08659733;0.08070967;0.07519203;0.07049353;0.06721409;0.06319563;0.06118990;0.05896793;0.05692267;0.05586438;0.05470349;0.05340626;0.05291539;0.05209332;0.05147886;0.05084336;0.05009445;0.04940750;0.04857043;0.04762377;0.04672975;0.04597222;0.04523931;0.04439194;0.04367786;0.04314147;0.04260814;0.04205979;0.04165561;0.04096612;0.04069620;0.04022324;0.04005676;0.03986885;0.03995689;0.03989555;0.03994285;0.03975376;0.03967653;0.03954924;0.03938612;0.03917719;0.03901434;0.03874152;0.03855020;0.03844806;0.03872767;0.03854130;0.03807024;0.03754347;0.03730593;0.03701422;0.03687318;0.03671992;0.03651156;0.03632217;0.03619046;0.03613285;0.03617362;0.03611558;0.03623831;0.03628973;0.03638211;0.03661052;0.03692237;0.03716954;0.03751106;0.03782955;0.03816736;0.03858560;0.03871632;0.03862275;0.03875214;0.03888069;0.03909300;0.03920816;0.03934587;0.03963300;0.03995719;0.04007728;0.04029847;0.04060945;0.04115399;0.04149472;0.04212962;0.04239068;0.04247752;0.04264876;0.04299118;0.04369854;0.04469566;0.04605613;0.04782747;0.05053382;0.05485020;0.06135640;0.07024268;0.08055037;0.09120691;0.10163105;0.11200782;0.12220693;0.13224986;0.14203194;0.15220269;0.16192185;0.17227338;0.18220097;0.19218119;0.20179776;0.21207551;0.22151109;0.23096913;0.24027743;0.24917788;0.25801387;0.26734931;0.27634319;0.28503761;0.29255085;0.29833817;0.30621034;0.31297560;0.31958840;0.32731166;0.33307798;0.33945952;0.34592319;0.35180706;0.35847598;0.36493014;0.37018905;0.37665918;0.38209745;0.38790118;0.39318113;0.39788587;0.40156106;0.40688160;0.41016991;0.41395165;0.41625197;0.41835794;0.42034809;0.42243463;0.42480945;0.42799413;0.43160554;0.43623976;0.44163883;0.44422770;0.44591786;0.44753013;0.44700334;0.44805479;0.44863859;0.45045185;0.44982528;0.45221825;0.45218960;0.45326118;0.45393525;0.45369238;0.45485451;0.45393612;0.45342862;0.45460199;0.45444514;0.45451144;0.45590559;0.45473180;0.45593715;0.45520531;0.45304240;0.45163778;0.44583416;0.44090660;0.43343819;0.42481652;0.41735531;0.40610371;0.39300684;0.37715852;0.36210483;0.34731556;0.33897267;0.33050378;0.32842746;0.32717823;0.32519222;0.32583752;0.32921194;0.32960095;0.33664896;0.33813667;0.34303209;0.35396921;0.35959717;0.37368780;0.33405620
